business_id,comment_star,average_stars,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsTakeOut,RestaurantsReservations,GoodForKids,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dessert,latenight,lunch,dinner,breakfast,Total_hour,acceptable_noise,hipster_trendy,upscale_classy,intimate_env,casual_env
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,2,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,4,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,3,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,5,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
gebiRewfieSdtt17PTW6Zg,1,3.5,488,1,1,1,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,24,1,0,1,0,1
eukRpR47MDH4XXfU_Dul9Q,1,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,3,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,4,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,2,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,2,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,3,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,1,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,4,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,2,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
eukRpR47MDH4XXfU_Dul9Q,5,3.5,136,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,1,0,70,1,0,0,0,1
