business_id,comment_star,average_stars,review_count,BusinessAcceptsCreditCards,BikeParking,RestaurantsReservations,HasTV,Alcohol,RestaurantsGoodForGroups,WiFi,garage,street,lot,valet,dinner,Total_hour,acceptable_noise,upscale_classy
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,3,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,3,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,4,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
tf6S06LD09IFDHUpOPqPaw,5,4.5,856,1,1,0,1,1,1,0,0,1,1,0,1,51,0,0
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,2,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,3,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,4,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,1,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
EPkF-beh6gg_s3HtlAdfiw,5,4,468,1,0,1,1,1,1,0,0,1,1,0,1,44,1,1
