review_id,user_id,business_id,stars_x,date,text,index,name,address,city,state,postal_code,latitude,longitude,stars_y,review_count,is_open,categories,hours,GoodForKids,BusinessAcceptsCreditCards,WheelchairAccessible,RestaurantsReservations,RestaurantsPriceRange2,OutdoorSeating,RestaurantsDelivery,Alcohol,HasTV,Caters,RestaurantsGoodForGroups,NoiseLevel,RestaurantsAttire,BikeParking,WiFi,RestaurantsTakeOut,BusinessAcceptsBitcoin,HappyHour,RestaurantsTableService,ByAppointmentOnly,BestNights,Music,GoodForDancing,DogsAllowed,CoatCheck,Smoking,DriveThru,AcceptsInsurance,Corkage,BYOB,BYOBCorkage,DietaryRestrictions,RestaurantsCounterService,Open24Hours,HairSpecializesIn,garage,street,validated,lot,valet,dessert,latenight,lunch,dinner,brunch,breakfast,touristy,hipster,romantic,divey,intimate,trendy,upscale,classy,casual,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday
Msnxxe3kj8uIGtRkpjXY9g,22tr5gjD_QlBU5F8DuuaUw,A0zZI5AnaeK4-vKoc9ABmg,4,2015-05-23 02:05:41,"Service isn't the best but it's a very small (and probably family owned) restaurant which appears fancier than it actually is. Food is ""cheaper"" than similar places in O'Fallon. We usually do take out and call in advance before picking up the food. Quality of the food is AMAZING! I'm from NYC and have eaten at plenty of fancy and not-so-fancy Thai places. Aroy Thai is really really good! I love the pineapple fried rice and any of their curries (green, panang, or red). 

4 stars because service could be better when dining there.
Careful before ordering the 'Thai Hot' level! It will make you sweat.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
g07iWk7PqpiE-lhV-wPXlQ,BZ3BzwDhbG2OZGu1iNi84Q,A0zZI5AnaeK4-vKoc9ABmg,2,2016-03-12 23:36:34,"Overrated, the food it's ok, just ok, expensive $60 for 2 adults and 2 kids, the service again, just ok. Enough to say.... maybe someday I'll find a good Thai food around here. Ohh and btw the don't give you a military discount .",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
M5o5LJt-S7JKwDXBcVudgw,k2AX-IhWfon0uJ-RoOC-GA,A0zZI5AnaeK4-vKoc9ABmg,3,2014-07-09 02:36:11,The food was delicious.  For taste alone I'd give it 4 stars but the service wasn't good at all.  The salmon is tasty as well as the pad Thai.  However getting one dish and then having to wait 7 more minutes for the second was too long after already waiting 10+ minutes before our order was taken.  If you have time to wait the food is worth it.,4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
G_G5RAdFc_spmwVQELTf0w,ID436ikA3aMYKWbA0Si-uw,A0zZI5AnaeK4-vKoc9ABmg,3,2016-05-30 04:44:59,"Too expensive for what you get! I think I'll stick with Thip's Thai. The food was okay, but was much too bland to be called traditional Thai. Meh.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
uQw2j0zqRqZghYVBu-HC-Q,GR-3CYDWyQjnhPpSFpyZXQ,A0zZI5AnaeK4-vKoc9ABmg,4,2012-12-28 16:45:26,1st visit food quite good. Fresh rolls shrimp wantons panang curry all nice. I am hard 2 please fm calif,4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
21BRcfgi84JrfTwC5FLp2Q,hGhOrVJrWG55Waha-quzzQ,A0zZI5AnaeK4-vKoc9ABmg,5,2014-08-31 21:39:47,"Arroy Thai is the best kept secret in this area. There food is always fresh and the staff is always friendly. I recommend the pad Thai noodles and the pot stickers for an appetizer. Just an all around great establishment, never had a complaint about this place!!!!",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
qsLNHSra1pLXhnwDcwNCOw,VfeZQjDQQFpk4SMKwFkdqA,A0zZI5AnaeK4-vKoc9ABmg,3,2011-08-12 20:08:42,"a little expensive for what they offer.  small and cramped.  sometimes food is too sweet.  waiting staff is generally friendly.  I would recommend this to many people but not everyone.  They're certainly not bad - however, they're not the best either.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
I51AxlztgltE7C8NBqHjPA,HIsqQo5ijx_w82qc6dElhQ,A0zZI5AnaeK4-vKoc9ABmg,3,2015-05-08 00:09:15,"Every time I come to Scott AFB I stay at the Drury and eat here at least once. The food is always on point, but seriously, who doesn't put forks and napkins in with a take-out order?!? That's just common sense!",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
JJZ-y1beyb3ZtIX-VwDr4Q,PnwOegp7RXfMeNAyO9fQhQ,A0zZI5AnaeK4-vKoc9ABmg,3,2015-08-18 18:27:17,"I had lunch at Aroy Thai today. It was maybe the fourth time I've been here for lunch...
They have a lunch menu and for $8-$10 they give you a very generous portion and very tasty Thai food. Today I had the Pad See Ew. I have tried several other things on my other visits and everything is tasty. My lunch companion had one of the large bowls of soup today and it was great too. Everything is fresh! You should stop by if you are around O'Fallon at lunch time.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
zQBUDKiCDNL0BzuElEJv0Q,jnpcX53mUD-zT-overDPSg,A0zZI5AnaeK4-vKoc9ABmg,4,2016-11-02 13:57:43,"Great place for lunch!
I would definitely recommend the Tom Kha Goong and the Thai Tea!

Tom Kha Goong is a very rich and light soup that is filled with meat of your choice and filled with vegetables over coconut and lemongrass spicy soup. - It's hearty, tasty, and leaves you wanting for more bowl after bowl!

Thai Tea - I enjoyed having this in their long glasses. Nothing to complain about here!",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
5COVRF_WVdxLBi4tpONf1Q,WL0vXAPdXI-Bbre8aranWw,A0zZI5AnaeK4-vKoc9ABmg,5,2015-02-18 19:56:27,Very happy with the food here never had a bad meal. I normally eat chicken green curry and it amazing! Definitely recommend this place! Fast and decent pricing!,4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
N-OyR6oOhl4wgiJNBRxZcA,_CeRpLWAX1CTro2FJC5PXQ,A0zZI5AnaeK4-vKoc9ABmg,5,2017-07-04 22:22:43,"Kee Mao noodles were awesome. Sweet and sour chicken was also super good. Not fried but more like grilled. 
Crab Rangoon we're pretty good too. 
Very happy with entire meal.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
_dHRZruaZrOGAE1aE9awug,u9YFfl_j_cqfnhq89pySYg,A0zZI5AnaeK4-vKoc9ABmg,4,2014-11-23 21:19:20,"Extraordinary Drunken Noodles. I was in Shiloh on business and usually one night each week I am looking for a good Thai restaurant. I found it here. I came looking for Thai Basil Steak, which unfortunately was not on the menu, but the very nice waitress recommended the Drunken Noodles with Beef. I ordered this and to my surprise the waitress had the cook prepare my dish with a good bit of basil in it. They have four levels of heat for the Drunken Noodles and I chose number 3, which is next to the hottest. I must say, that for me, 3 was the perfect level. An ample serving was provided and I savored every bite.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
L-zI4ja7BE6a7X2WAX64wQ,4tmdLvYW56P60PIXmLnelg,A0zZI5AnaeK4-vKoc9ABmg,4,2017-01-26 02:06:52,"Great Location, easy to get to right off highway exit. The food is incredible! Fresh and delicious ingredients! My favorite dish is the Chicken Drunken Noodles!",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
_gBKqkq-Awxr4T5tyZIqtg,e_NhAXdMY3DKuhmBUMv3fA,A0zZI5AnaeK4-vKoc9ABmg,1,2014-12-09 22:49:00,"I was visiting from out of town and found this place near my hotel. I like Thai food and have been to some good Thai restaurants....this wasn't one of them. The food is mediocre at best...passable, but the service here is awful. I called in a carry our order and the teenage girl who took my order acted distracted and like she couldn't care less....she didn't know their menu items and kept getting my order wrong - my order wasn't hard - an order of egg rolls, soup, and a beef salad - when I went to pick it up, it was predictably wrong....and when I told the rude little twit at the counter they had stuffed wrong items in the order and overcharged me more than $15, she responded with ""well, that's what they put in the bag""....Really? You screwed up my order on the phone because you weren't able to pay attention, and then you expect me to pay for items I didn't order? You've got to be an idiot!.....the arrogance and rudeness of this restaurant was too much....I will not be returning here....they act like they can treat people like crap because there are so few Thai restaurants in the area - I got news for you guys  - your food isn't that great that you can go around and treat your customers like they're an inconvenience - pay attention to detail, get it right in the beginning, and don't act like your mistakes are your customers burden to put up with.

Anyway, I found  a better Thai place that treats the customer right and has better food about 2 miles away on Rt 50......I'm taking my business there and would suggest that if you prefer to dine at a location where the customer actually matters and isn't an inconvenience to an immature, distracted and arrogant service staff, don't go to this nasty little place - they just aren't worth the abuse....btw, their egg rolls stink...mostly fried wrapper about 1/4"" in diameter with hardly anything inside - I can honestly say they were the absolute worst egg rolls I've ever eaten anywhere...another good reason to avoid this bad restaurant...

To the owners and management - go hire some competent people and dump those scrawny, tasteless egg rolls....and keep that idiot teenage girl from answering the phone and taking orders - she's a rude, incompetent nincompoop. And...I'm not the first to make that observation",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
a_cM5apsZ1IPtwpCXl0fYg,RyrO-dG2H8j5MSFKCqgv7Q,A0zZI5AnaeK4-vKoc9ABmg,3,2018-11-24 02:41:04,"Food is always Fantastic. 

Poor service, very disappointed with our waitress and the Aroy Thai staff. She forgot my mom and sister dinner, so the entire family was finished eating by the time their food arrived. Lastly, I asked to order one more entree to go for my husband, and the waitress said the kitchen cannot make anything else at 8:15 pm on Black Friday (sign outside reads that kitchen closes at 8:45 pm).  Once again, very disappointing dining experience. Food, as always, was superb.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
D8lz_mKMg2ce30BCNluDXg,7ozKvOP2kSOuWnaxNLqyeg,A0zZI5AnaeK4-vKoc9ABmg,4,2016-11-11 01:19:47,"Fantastic food!

But...
...sat down at 630 on a Thursday evening. 

Unfortunately, that is just about the same time as the servers sit down to THEIR dinner. After we ordered and got our meals (very speedily), our server only cane over once...to bring our check. 

During our meal, she sat at one of the tables next to the bar, and spent more time eating her meal and checking her phone, than taking care of the FOUR customers in the entire place. Not very classy. I had to ask for a refill of my empty glass. 

And, the Thai music is WAY too loud. Must be nice if you're Thai, but the pleasantness was lost on me. 

My Panang Curry chicken (3 of 4 stars hot) was VERY good, although I think 3/4 should be a bit spicier. 

$38 (not incl the 12% thanks-for-nothing tip) for two curries, an iced tea and a Mai Thai. 

Very good menu and high quality food. 
Better service would have been the fifth star in my rating.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
fhaLQ2bHkdUSsh8KgPWmWw,1hCMjzf0vFSVAx3DNY2Epg,A0zZI5AnaeK4-vKoc9ABmg,4,2012-06-22 16:10:44,"We decided to check this place out over Father's Day weekend. We all tried to appetizer sampler plate - hard to share with three people as the items all came in ""twos"". I had the Swimming Rama - it was very good. I would certainly return if I was in the area again.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
8_zd0Qq-4FDkzOLgAdZ9fg,xlbW7Fm0e7_e9KfJ6TG44g,A0zZI5AnaeK4-vKoc9ABmg,4,2011-08-10 14:57:21,"Stopped in here the other day during lunch with some coworkers and I was pleasantly surprised. Apparently they are owned by the same people who run Thips. It's a small location in s strip mall, but that is not a bad thing. The inside is very clean and looks new. I went with the Pad Se Ewe with Chicken. This is a dish with wide noodles and broccoli. I ordered it a number 3 on the hotness scale and I'm glad I went with that as I tend to always order it too hot and then suffer through the meal as I'm wiping the sweat from my forehead. 

The portion was quite big and at $7.99 on the lunch menu I would say it was decently priced. I've always got the Pad Se Ewe at their sister location and I think it is better at Aroy Thai. Since it is close to work I know I'll be back in the future when I need something different for lunch.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
bBFPW4n52JDbml7PGNO4_g,T_wcrmKLzQ9Instj4COvOA,A0zZI5AnaeK4-vKoc9ABmg,3,2014-06-19 08:58:57,"We were visiting from out of town and while not in a location you would expect to find good Thai food, we were pleasantly surprised.  The yellow curry was very tasty, as was our pad Thai. Bubble tea was just as sweet and tasty as you'd expect it to be.  The dining area is clean and modern and the staff friendly and knowledgeable about the menu.  They also serve some Chinese dishes. We recommend it and would eat here again if we come back to visit family.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
IVRzdbUO02mspAMhb5kQbA,p6sURh18VJ3E4xrp-I5R1Q,A0zZI5AnaeK4-vKoc9ABmg,5,2018-09-22 00:57:54,"My friend Jacqueline highly recommended this place and I can totally see why. I came here for the first time and I love it. The decor is cute and the waiter and waitresses are so kind and friendly. 

If you want spicy food they usually ask a spice level of 1-4. If you do like spicier just ask for a 5/6/7 they are super accommodating and it will be so spicy!!!!!",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
ocelE2hhhs_dajs8_F6FDA,NftbakYbipw4RUAkYqc8IA,A0zZI5AnaeK4-vKoc9ABmg,2,2020-08-31 21:14:09,"I really want to like it here. I would LOVE to have some great Thai food, but this isn't the place. We are usually disappointed when we order, and the last time was the final time we would purchase from this restaurant. The food is just not good.  Nothing is seasoned well, the chicken is rubbery, and it is WAY overpriced.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
uNjbROPyBsMGT0zJS7hUwQ,VBIH1T0F6NkaUOzMVkIkbQ,A0zZI5AnaeK4-vKoc9ABmg,1,2019-05-25 23:56:30,"I would leave negative stars if possible. We recently moved here and tried Around based on the recommendation of a friend. I absolutely love pas Thai, it's one of my favorite foods. This was the worst I've had by a large margin. It was extremely bland, the noodles we're chopped up and mushy, and it was lacking in the essential elements of peanuts, a lime wedge and bean sprouts. To top it off, I was up charged for the seven small shrimp that were on it. Oh, and it was overpriced at $14 before the upcharge. I won't ever waste my money here again.",4575,Aroy Thai,1140 Central Park Dr,O Fallon,IL,62269,38.5738228,-89.9310173,3.5,157,1,"Thai, Restaurants","{'Monday': '11:0-21:0', 'Tuesday': '11:0-21:0', 'Wednesday': '11:0-21:0', 'Thursday': '11:0-21:0', 'Friday': '11:0-21:0', 'Saturday': '12:0-21:0', 'Sunday': '12:0-21:0'}",True,True,True,False,2,True,False,u'full_bar',False,False,True,u'average',u'casual',True,u'no',True,,,True,,,,,,,,,,True,False,,,,,,False,False,False,,False,False,False,True,True,False,False,False,False,False,False,False,,False,False,True,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,11:0-21:0,12:0-21:0,12:0-21:0
